Case,Activity,Resource,Timestamp,Complete Timestamp
199905,A_CANCELLED,,2012-01-18 12:24:16,2012-01-18 12:24:16
199905,A_FINALIZED,,2012-01-11 20:55:53,2012-01-11 20:55:53
199905,A_PARTLYSUBMITTED,,2012-01-11 15:49:55,2012-01-11 15:49:55
199905,A_PREACCEPTED,,2012-01-11 15:50:30,2012-01-11 15:50:30
199905,A_SUBMITTED,,2012-01-11 15:49:55,2012-01-11 15:49:55
199905,O_CANCELLED,,2012-01-18 12:24:16,2012-01-18 12:24:16
199905,O_CREATED,,2012-01-11 20:55:54,2012-01-11 20:55:54
199905,O_SELECTED,,2012-01-11 20:55:53,2012-01-11 20:55:53
199905,O_SENT,,2012-01-11 20:55:54,2012-01-11 20:55:54
199905,W_Completeren aanvraag,11119,2012-01-11 20:43:27,2012-01-11 20:55:56
199905,W_Nabellen offertes,10932,2012-01-18 12:20:29,2012-01-18 12:24:18
199908,A_ACCEPTED,,2012-01-12 14:01:46,2012-01-12 14:01:46
199908,A_CANCELLED,,2012-02-12 09:15:42,2012-02-12 09:15:42
199908,A_FINALIZED,,2012-01-12 14:05:36,2012-01-12 14:05:36
199908,A_PARTLYSUBMITTED,,2012-01-11 15:56:39,2012-01-11 15:56:39
199908,A_PREACCEPTED,,2012-01-11 15:57:31,2012-01-11 15:57:31
199908,A_SUBMITTED,,2012-01-11 15:56:38,2012-01-11 15:56:38
199908,O_CANCELLED,,2012-02-12 09:15:42,2012-02-12 09:15:42
199908,O_CREATED,,2012-01-12 14:05:37,2012-01-12 14:05:37
199908,O_SELECTED,,2012-01-12 14:05:36,2012-01-12 14:05:36
199908,O_SENT,,2012-01-12 14:05:37,2012-01-12 14:05:37
199908,W_Completeren aanvraag,10910,2012-01-12 09:49:27,2012-01-12 09:53:05
199908,W_Completeren aanvraag,10982,2012-01-12 13:57:19,2012-01-12 14:05:39
199908,W_Nabellen offertes,10982,2012-01-12 14:05:47,2012-01-12 14:06:14
199908,W_Nabellen offertes,11189,2012-01-18 16:05:10,2012-01-18 16:07:19
199908,W_Nabellen offertes,11180,2012-01-19 18:23:20,2012-01-19 18:25:06
199908,W_Nabellen offertes,11019,2012-01-21 12:45:23,2012-01-21 12:59:44
199908,W_Nabellen offertes,11180,2012-01-23 10:05:24,2012-01-23 10:07:10
199908,W_Nabellen offertes,11000,2012-01-24 11:19:46,2012-01-24 11:20:55
199908,W_Nabellen offertes,10909,2012-01-26 16:11:19,2012-01-26 16:12:01
199908,W_Nabellen offertes,11180,2012-01-26 19:28:27,2012-01-26 19:30:45
199908,W_Nabellen offertes,11180,2012-01-30 12:05:01,2012-01-30 12:07:00
199908,W_Nabellen offertes,11181,2012-01-31 17:55:33,2012-01-31 17:58:40
199908,W_Nabellen offertes,11000,2012-02-02 09:52:40,2012-02-02 09:59:40
199908,W_Nabellen offertes,11180,2012-02-06 14:20:13,2012-02-06 14:22:17
199908,W_Nabellen offertes,10933,2012-02-08 17:14:09,2012-02-08 17:18:20
199908,W_Nabellen offertes,,2012-02-09 09:00:27,2012-02-09 09:05:46
199908,W_Nabellen offertes,,2012-02-12 09:15:42,2012-02-12 09:15:42
199911,A_DECLINED,,2012-01-11 16:00:04,2012-01-11 16:00:04
199911,A_PARTLYSUBMITTED,,2012-01-11 15:59:29,2012-01-11 15:59:29
199911,A_SUBMITTED,,2012-01-11 15:59:29,2012-01-11 15:59:29
199914,A_ACCEPTED,,2012-01-16 18:15:49,2012-01-16 18:15:49
199914,A_DECLINED,,2012-02-08 08:28:43,2012-02-08 08:28:43
199914,A_FINALIZED,,2012-01-16 18:22:16,2012-01-16 18:22:16
199914,A_PARTLYSUBMITTED,,2012-01-11 16:05:15,2012-01-11 16:05:15
199914,A_PREACCEPTED,,2012-01-11 16:05:49,2012-01-11 16:05:49
199914,A_SUBMITTED,,2012-01-11 16:05:15,2012-01-11 16:05:15
199914,O_CREATED,,2012-01-16 18:22:18,2012-01-16 18:22:18
199914,O_DECLINED,,2012-02-08 08:28:43,2012-02-08 08:28:43
199914,O_SELECTED,,2012-01-16 18:22:16,2012-01-16 18:22:16
199914,O_SENT,,2012-01-16 18:22:18,2012-01-16 18:22:18
199914,O_SENT_BACK,,2012-02-02 13:19:28,2012-02-02 13:19:28
199914,W_Completeren aanvraag,11189,2012-01-11 16:16:31,2012-01-11 16:26:55
199914,W_Completeren aanvraag,11119,2012-01-11 20:23:33,2012-01-11 20:23:40
199914,W_Completeren aanvraag,10910,2012-01-11 20:53:27,2012-01-11 20:53:37
199914,W_Completeren aanvraag,11119,2012-01-12 19:57:08,2012-01-12 19:59:25
199914,W_Completeren aanvraag,10861,2012-01-14 12:39:11,2012-01-14 12:40:46
199914,W_Completeren aanvraag,11121,2012-01-16 09:42:13,2012-01-16 09:43:12
199914,W_Completeren aanvraag,,2012-01-16 18:08:03,2012-01-16 18:22:19
199914,W_Nabellen offertes,,2012-01-16 18:22:37,2012-01-16 18:23:09
199914,W_Nabellen offertes,11203,2012-01-23 18:35:02,2012-01-23 18:39:52
199914,W_Nabellen offertes,10889,2012-01-31 16:14:16,2012-01-31 16:16:10
199914,W_Nabellen offertes,11180,2012-02-01 18:37:19,2012-02-01 18:41:25
199914,W_Nabellen offertes,11259,2012-02-02 13:19:09,2012-02-02 13:19:30
199914,W_Valideren aanvraag,10609,2012-02-08 08:12:52,2012-02-08 08:28:48
199917,A_DECLINED,,2012-01-11 16:20:02,2012-01-11 16:20:02
199917,A_PARTLYSUBMITTED,,2012-01-11 16:19:28,2012-01-11 16:19:28
199917,A_SUBMITTED,,2012-01-11 16:19:28,2012-01-11 16:19:28
199920,A_DECLINED,,2012-01-11 16:21:59,2012-01-11 16:21:59
199920,A_PARTLYSUBMITTED,,2012-01-11 16:21:25,2012-01-11 16:21:25
199920,A_SUBMITTED,,2012-01-11 16:21:25,2012-01-11 16:21:25
199923,A_CANCELLED,,2012-02-11 09:15:39,2012-02-11 09:15:39
199923,A_PARTLYSUBMITTED,,2012-01-11 16:24:53,2012-01-11 16:24:53
199923,A_PREACCEPTED,,2012-01-11 16:25:31,2012-01-11 16:25:31
199923,A_SUBMITTED,,2012-01-11 16:24:52,2012-01-11 16:24:52
199923,W_Completeren aanvraag,11189,2012-01-11 16:28:23,2012-01-11 16:33:41
199923,W_Completeren aanvraag,11121,2012-01-16 09:27:44,2012-01-16 09:28:05
199923,W_Completeren aanvraag,11189,2012-01-18 11:33:46,2012-01-18 11:35:22
199923,W_Completeren aanvraag,11179,2012-01-25 11:08:18,2012-01-25 11:09:23
199923,W_Completeren aanvraag,11203,2012-01-27 19:50:14,2012-01-27 19:50:25
199923,W_Completeren aanvraag,11203,2012-02-10 11:37:42,2012-02-10 11:38:13
199923,W_Completeren aanvraag,,2012-02-11 09:15:39,2012-02-11 09:15:39
199926,A_ACCEPTED,,2012-01-11 20:57:06,2012-01-11 20:57:06
199926,A_ACTIVATED,,2012-02-03 11:25:01,2012-02-03 11:25:01
199926,A_APPROVED,,2012-02-03 11:25:01,2012-02-03 11:25:01
199926,A_FINALIZED,,2012-01-11 21:00:34,2012-01-11 21:00:34
199926,A_PARTLYSUBMITTED,,2012-01-11 16:41:25,2012-01-11 16:41:25
199926,A_PREACCEPTED,,2012-01-11 16:42:01,2012-01-11 16:42:01
199926,A_REGISTERED,,2012-02-03 11:25:01,2012-02-03 11:25:01
199926,A_SUBMITTED,,2012-01-11 16:41:25,2012-01-11 16:41:25
199926,O_ACCEPTED,,2012-02-03 11:25:01,2012-02-03 11:25:01
199926,O_CANCELLED,,2012-01-18 18:28:51,2012-01-18 18:28:51
199926,O_CREATED,,2012-01-11 21:00:35,2012-01-11 21:00:35
199926,O_CREATED,,2012-01-18 18:28:53,2012-01-18 18:28:53
199926,O_SELECTED,,2012-01-11 21:00:34,2012-01-11 21:00:34
199926,O_SELECTED,,2012-01-18 18:28:51,2012-01-18 18:28:51
199926,O_SENT,,2012-01-11 21:00:35,2012-01-11 21:00:35
199926,O_SENT,,2012-01-18 18:28:53,2012-01-18 18:28:53
199926,O_SENT_BACK,,2012-02-01 13:40:05,2012-02-01 13:40:05
199926,W_Completeren aanvraag,11122,2012-01-11 20:51:58,2012-01-11 21:00:37
199926,W_Nabellen incomplete dossiers,11169,2012-02-03 10:28:37,2012-02-03 10:43:42
199926,W_Nabellen incomplete dossiers,10609,2012-02-03 11:11:26,2012-02-03 11:25:10
199926,W_Nabellen offertes,11201,2012-01-18 18:16:19,2012-01-18 18:16:26
199926,W_Nabellen offertes,11201,2012-01-18 18:16:59,2012-01-18 18:17:07
199926,W_Nabellen offertes,10889,2012-01-18 18:25:20,2012-01-18 18:28:54
199926,W_Nabellen offertes,10889,2012-01-18 18:29:29,2012-01-18 18:31:00
199926,W_Nabellen offertes,10889,2012-01-18 18:35:14,2012-01-18 18:35:35
199926,W_Nabellen offertes,,2012-01-25 19:09:18,2012-01-25 19:15:56
199926,W_Nabellen offertes,10899,2012-02-01 13:39:52,2012-02-01 13:40:06
199926,W_Valideren aanvraag,10861,2012-02-01 13:40:25,2012-02-01 13:40:32
199926,W_Valideren aanvraag,10861,2012-02-01 13:44:02,2012-02-01 13:44:40
199926,W_Valideren aanvraag,10609,2012-02-03 08:21:45,2012-02-03 08:34:29
199929,A_DECLINED,,2012-01-11 16:44:33,2012-01-11 16:44:33
199929,A_PARTLYSUBMITTED,,2012-01-11 16:43:59,2012-01-11 16:43:59
199929,A_SUBMITTED,,2012-01-11 16:43:59,2012-01-11 16:43:59
199932,A_DECLINED,,2012-01-11 20:17:55,2012-01-11 20:17:55
199932,A_PARTLYSUBMITTED,,2012-01-11 17:11:34,2012-01-11 17:11:34
199932,A_SUBMITTED,,2012-01-11 17:11:34,2012-01-11 17:11:34
199932,W_Afhandelen leads,11119,2012-01-11 20:17:31,2012-01-11 20:17:57
199935,A_DECLINED,,2012-01-11 17:13:21,2012-01-11 17:13:21
199935,A_PARTLYSUBMITTED,,2012-01-11 17:12:47,2012-01-11 17:12:47
199935,A_SUBMITTED,,2012-01-11 17:12:46,2012-01-11 17:12:46
199938,A_DECLINED,,2012-01-11 17:15:20,2012-01-11 17:15:20
199938,A_PARTLYSUBMITTED,,2012-01-11 17:14:40,2012-01-11 17:14:40
199938,A_SUBMITTED,,2012-01-11 17:14:39,2012-01-11 17:14:39
199941,A_DECLINED,,2012-01-11 17:16:31,2012-01-11 17:16:31
199941,A_PARTLYSUBMITTED,,2012-01-11 17:15:57,2012-01-11 17:15:57
199941,A_SUBMITTED,,2012-01-11 17:15:57,2012-01-11 17:15:57
199944,A_ACCEPTED,,2012-01-12 11:27:41,2012-01-12 11:27:41
199944,A_DECLINED,,2012-02-07 08:34:49,2012-02-07 08:34:49
199944,A_FINALIZED,,2012-01-12 11:30:37,2012-01-12 11:30:37
199944,A_PARTLYSUBMITTED,,2012-01-11 17:16:30,2012-01-11 17:16:30
199944,A_PREACCEPTED,,2012-01-11 17:17:09,2012-01-11 17:17:09
199944,A_SUBMITTED,,2012-01-11 17:16:30,2012-01-11 17:16:30
199944,O_CREATED,,2012-01-12 11:30:38,2012-01-12 11:30:38
199944,O_DECLINED,,2012-02-07 08:34:49,2012-02-07 08:34:49
199944,O_SELECTED,,2012-01-12 11:30:37,2012-01-12 11:30:37
199944,O_SENT,,2012-01-12 11:30:38,2012-01-12 11:30:38
199944,O_SENT_BACK,,2012-01-24 14:09:04,2012-01-24 14:09:04
199944,W_Completeren aanvraag,11003,2012-01-12 10:30:47,2012-01-12 10:32:36
199944,W_Completeren aanvraag,11003,2012-01-12 11:20:36,2012-01-12 11:24:00
199944,W_Completeren aanvraag,11003,2012-01-12 11:24:08,2012-01-12 11:30:40
199944,W_Nabellen incomplete dossiers,11181,2012-01-27 19:35:34,2012-01-27 19:47:37
199944,W_Nabellen incomplete dossiers,11181,2012-01-27 19:53:10,2012-01-27 20:15:20
199944,W_Nabellen incomplete dossiers,10910,2012-01-31 11:38:36,2012-01-31 11:40:14
199944,W_Nabellen incomplete dossiers,10932,2012-02-02 10:52:59,2012-02-02 10:53:24
199944,W_Nabellen incomplete dossiers,10913,2012-02-04 10:25:20,2012-02-04 10:27:07
199944,W_Nabellen incomplete dossiers,10913,2012-02-04 10:42:16,2012-02-04 10:48:02
199944,W_Nabellen incomplete dossiers,10913,2012-02-04 14:20:45,2012-02-04 14:25:27
199944,W_Nabellen incomplete dossiers,10899,2012-02-06 16:16:06,2012-02-06 16:16:53
199944,W_Nabellen offertes,11180,2012-01-18 20:35:09,2012-01-18 20:40:23
199944,W_Nabellen offertes,11049,2012-01-24 14:07:42,2012-01-24 14:09:06
199944,W_Valideren aanvraag,11289,2012-01-27 14:33:36,2012-01-27 14:33:46
199944,W_Valideren aanvraag,10972,2012-01-27 16:29:56,2012-01-27 17:13:56
199944,W_Valideren aanvraag,10972,2012-02-07 08:22:49,2012-02-07 08:34:54
199947,A_DECLINED,,2012-01-11 17:21:37,2012-01-11 17:21:37
199947,A_PARTLYSUBMITTED,,2012-01-11 17:20:56,2012-01-11 17:20:56
199947,A_SUBMITTED,,2012-01-11 17:20:55,2012-01-11 17:20:55
199950,A_DECLINED,,2012-01-11 17:22:26,2012-01-11 17:22:26
199950,A_PARTLYSUBMITTED,,2012-01-11 17:21:50,2012-01-11 17:21:50
199950,A_SUBMITTED,,2012-01-11 17:21:50,2012-01-11 17:21:50
199953,A_DECLINED,,2012-01-11 17:23:13,2012-01-11 17:23:13
199953,A_PARTLYSUBMITTED,,2012-01-11 17:22:42,2012-01-11 17:22:42
199953,A_SUBMITTED,,2012-01-11 17:22:42,2012-01-11 17:22:42
199956,A_DECLINED,,2012-01-11 17:28:30,2012-01-11 17:28:30
199956,A_PARTLYSUBMITTED,,2012-01-11 17:27:53,2012-01-11 17:27:53
199956,A_SUBMITTED,,2012-01-11 17:27:53,2012-01-11 17:27:53
199959,A_DECLINED,,2012-01-11 17:52:51,2012-01-11 17:52:51
199959,A_PARTLYSUBMITTED,,2012-01-11 17:52:09,2012-01-11 17:52:09
199959,A_SUBMITTED,,2012-01-11 17:52:08,2012-01-11 17:52:08
199962,A_DECLINED,,2012-01-11 17:55:33,2012-01-11 17:55:33
199962,A_PARTLYSUBMITTED,,2012-01-11 17:54:49,2012-01-11 17:54:49
199962,A_SUBMITTED,,2012-01-11 17:54:48,2012-01-11 17:54:48
199965,A_ACCEPTED,,2012-01-11 17:59:21,2012-01-11 17:59:21
199965,A_CANCELLED,,2012-01-24 13:09:41,2012-01-24 13:09:41
199965,A_FINALIZED,,2012-01-11 18:07:23,2012-01-11 18:07:23
199965,A_PARTLYSUBMITTED,,2012-01-11 17:56:33,2012-01-11 17:56:33
199965,A_PREACCEPTED,,2012-01-11 17:57:07,2012-01-11 17:57:07
199965,A_SUBMITTED,,2012-01-11 17:56:32,2012-01-11 17:56:32
199965,O_CANCELLED,,2012-01-11 18:39:39,2012-01-11 18:39:39
199965,O_CANCELLED,,2012-01-24 13:09:41,2012-01-24 13:09:41
199965,O_CREATED,,2012-01-11 18:08:11,2012-01-11 18:08:11
199965,O_CREATED,,2012-01-11 18:40:26,2012-01-11 18:40:26
199965,O_SELECTED,,2012-01-11 18:07:23,2012-01-11 18:07:23
199965,O_SELECTED,,2012-01-11 18:39:39,2012-01-11 18:39:39
199965,O_SENT,,2012-01-11 18:08:11,2012-01-11 18:08:11
199965,O_SENT,,2012-01-11 18:40:27,2012-01-11 18:40:27
199965,W_Completeren aanvraag,10910,2012-01-11 17:57:29,2012-01-11 18:08:13
199965,W_Nabellen offertes,10910,2012-01-11 18:08:23,2012-01-11 18:08:25
199965,W_Nabellen offertes,10910,2012-01-11 18:38:11,2012-01-11 18:40:28
199965,W_Nabellen offertes,11189,2012-01-18 14:36:06,2012-01-18 14:41:05
199965,W_Nabellen offertes,10913,2012-01-24 13:07:38,2012-01-24 13:09:45
199968,A_DECLINED,,2012-01-11 18:01:50,2012-01-11 18:01:50
199968,A_PARTLYSUBMITTED,,2012-01-11 18:01:14,2012-01-11 18:01:14
199968,A_SUBMITTED,,2012-01-11 18:01:14,2012-01-11 18:01:14
199971,A_DECLINED,,2012-01-11 20:18:24,2012-01-11 20:18:24
199971,A_PARTLYSUBMITTED,,2012-01-11 18:07:47,2012-01-11 18:07:47
199971,A_SUBMITTED,,2012-01-11 18:07:47,2012-01-11 18:07:47
199971,W_Afhandelen leads,11119,2012-01-11 20:18:01,2012-01-11 20:18:28
199974,A_ACCEPTED,,2012-01-12 15:11:05,2012-01-12 15:11:05
199974,A_CANCELLED,,2012-02-12 09:15:50,2012-02-12 09:15:50
199974,A_FINALIZED,,2012-01-12 15:13:51,2012-01-12 15:13:51
199974,A_PARTLYSUBMITTED,,2012-01-11 18:32:55,2012-01-11 18:32:55
199974,A_PREACCEPTED,,2012-01-11 20:20:20,2012-01-11 20:20:20
199974,A_SUBMITTED,,2012-01-11 18:32:55,2012-01-11 18:32:55
199974,O_CANCELLED,,2012-02-12 09:15:50,2012-02-12 09:15:50
199974,O_CREATED,,2012-01-12 15:13:52,2012-01-12 15:13:52
199974,O_SELECTED,,2012-01-12 15:13:51,2012-01-12 15:13:51
199974,O_SENT,,2012-01-12 15:13:52,2012-01-12 15:13:52
199974,W_Afhandelen leads,11119,2012-01-11 20:18:32,2012-01-11 20:20:21
199974,W_Completeren aanvraag,10910,2012-01-12 12:18:27,2012-01-12 12:28:27
199974,W_Completeren aanvraag,10914,2012-01-12 15:06:28,2012-01-12 15:13:54
199974,W_Nabellen offertes,10914,2012-01-12 15:15:46,2012-01-12 15:15:59
199974,W_Nabellen offertes,10889,2012-01-18 20:46:56,2012-01-18 20:48:51
199974,W_Nabellen offertes,,2012-01-19 13:26:49,2012-01-19 13:28:23
199974,W_Nabellen offertes,11201,2012-01-19 17:57:58,2012-01-19 17:58:05
199974,W_Nabellen offertes,11180,2012-01-19 18:03:15,2012-01-19 18:05:06
199974,W_Nabellen offertes,11019,2012-01-21 11:29:26,2012-01-21 12:23:13
199974,W_Nabellen offertes,10909,2012-01-31 14:13:22,2012-01-31 14:13:36
199974,W_Nabellen offertes,11181,2012-01-31 18:51:14,2012-01-31 18:53:19
199974,W_Nabellen offertes,11179,2012-02-10 12:25:58,2012-02-10 12:26:41
199974,W_Nabellen offertes,10909,2012-02-11 10:17:19,2012-02-11 10:19:03
199974,W_Nabellen offertes,,2012-02-12 09:15:50,2012-02-12 09:15:50
199977,A_ACCEPTED,,2012-01-12 12:05:59,2012-01-12 12:05:59
199977,A_ACTIVATED,,2012-01-24 11:27:49,2012-01-24 11:27:49
199977,A_APPROVED,,2012-01-24 11:27:49,2012-01-24 11:27:49
199977,A_FINALIZED,,2012-01-12 12:12:09,2012-01-12 12:12:09
199977,A_PARTLYSUBMITTED,,2012-01-11 18:33:08,2012-01-11 18:33:08
199977,A_PREACCEPTED,,2012-01-11 20:22:20,2012-01-11 20:22:20
199977,A_REGISTERED,,2012-01-24 11:27:49,2012-01-24 11:27:49
199977,A_SUBMITTED,,2012-01-11 18:33:08,2012-01-11 18:33:08
199977,O_ACCEPTED,,2012-01-24 11:27:49,2012-01-24 11:27:49
199977,O_CREATED,,2012-01-12 12:12:10,2012-01-12 12:12:10
199977,O_SELECTED,,2012-01-12 12:12:09,2012-01-12 12:12:09
199977,O_SENT,,2012-01-12 12:12:10,2012-01-12 12:12:10
199977,O_SENT_BACK,,2012-01-19 10:01:12,2012-01-19 10:01:12
199977,W_Afhandelen leads,11119,2012-01-11 20:20:26,2012-01-11 20:22:21
199977,W_Completeren aanvraag,11003,2012-01-12 12:00:03,2012-01-12 12:12:12
199977,W_Nabellen offertes,11003,2012-01-12 12:19:09,2012-01-12 12:20:29
199977,W_Nabellen offertes,10889,2012-01-18 20:49:01,2012-01-18 20:51:17
199977,W_Nabellen offertes,11049,2012-01-19 10:00:39,2012-01-19 10:01:14
199977,W_Valideren aanvraag,10629,2012-01-24 10:54:58,2012-01-24 10:58:24
199977,W_Valideren aanvraag,10629,2012-01-24 11:07:42,2012-01-24 11:27:55
199980,A_DECLINED,,2012-01-11 18:41:23,2012-01-11 18:41:23
199980,A_PARTLYSUBMITTED,,2012-01-11 18:40:42,2012-01-11 18:40:42
199980,A_SUBMITTED,,2012-01-11 18:40:42,2012-01-11 18:40:42
199983,A_ACCEPTED,,2012-01-16 15:47:08,2012-01-16 15:47:08
199983,A_ACTIVATED,,2012-01-30 11:07:40,2012-01-30 11:07:40
199983,A_APPROVED,,2012-01-30 11:07:40,2012-01-30 11:07:40
199983,A_FINALIZED,,2012-01-16 15:50:25,2012-01-16 15:50:25
199983,A_PARTLYSUBMITTED,,2012-01-11 18:47:01,2012-01-11 18:47:01
199983,A_PREACCEPTED,,2012-01-11 18:47:34,2012-01-11 18:47:34
199983,A_REGISTERED,,2012-01-30 11:07:40,2012-01-30 11:07:40
199983,A_SUBMITTED,,2012-01-11 18:47:01,2012-01-11 18:47:01
199983,O_ACCEPTED,,2012-01-30 11:07:40,2012-01-30 11:07:40
199983,O_CREATED,,2012-01-16 15:50:27,2012-01-16 15:50:27
199983,O_SELECTED,,2012-01-16 15:50:25,2012-01-16 15:50:25
199983,O_SENT,,2012-01-16 15:50:27,2012-01-16 15:50:27
199983,O_SENT_BACK,,2012-01-25 11:05:56,2012-01-25 11:05:56
199983,W_Completeren aanvraag,11003,2012-01-12 11:00:08,2012-01-12 11:03:51
199983,W_Completeren aanvraag,11003,2012-01-12 11:34:01,2012-01-12 11:34:13
199983,W_Completeren aanvraag,11003,2012-01-12 11:34:52,2012-01-12 11:43:07
199983,W_Completeren aanvraag,11003,2012-01-12 11:43:50,2012-01-12 11:44:00
199983,W_Completeren aanvraag,11169,2012-01-13 14:28:34,2012-01-13 14:31:14
199983,W_Completeren aanvraag,10909,2012-01-13 20:29:21,2012-01-13 20:30:09
199983,W_Completeren aanvraag,10861,2012-01-14 15:16:14,2012-01-14 15:30:30
199983,W_Completeren aanvraag,10913,2012-01-16 15:39:02,2012-01-16 15:50:28
199983,W_Nabellen offertes,11180,2012-01-23 15:49:48,2012-01-23 15:50:09
199983,W_Nabellen offertes,10889,2012-01-23 15:52:03,2012-01-23 15:54:01
199983,W_Nabellen offertes,10899,2012-01-25 11:05:44,2012-01-25 11:05:57
199983,W_Valideren aanvraag,10972,2012-01-30 09:32:06,2012-01-30 11:07:49
199986,A_DECLINED,,2012-01-11 20:23:01,2012-01-11 20:23:01
199986,A_PARTLYSUBMITTED,,2012-01-11 18:55:54,2012-01-11 18:55:54
199986,A_SUBMITTED,,2012-01-11 18:55:53,2012-01-11 18:55:53
199986,W_Afhandelen leads,11119,2012-01-11 20:22:27,2012-01-11 20:23:04
199989,A_DECLINED,,2012-01-11 19:06:53,2012-01-11 19:06:53
199989,A_PARTLYSUBMITTED,,2012-01-11 19:06:18,2012-01-11 19:06:18
199989,A_SUBMITTED,,2012-01-11 19:06:18,2012-01-11 19:06:18
199992,A_DECLINED,,2012-01-11 19:14:53,2012-01-11 19:14:53
199992,A_PARTLYSUBMITTED,,2012-01-11 19:14:11,2012-01-11 19:14:11
199992,A_SUBMITTED,,2012-01-11 19:14:10,2012-01-11 19:14:10
199995,A_DECLINED,,2012-01-11 19:26:19,2012-01-11 19:26:19
199995,A_PARTLYSUBMITTED,,2012-01-11 19:25:44,2012-01-11 19:25:44
199995,A_SUBMITTED,,2012-01-11 19:25:44,2012-01-11 19:25:44
199998,A_DECLINED,,2012-01-11 19:39:19,2012-01-11 19:39:19
199998,A_PARTLYSUBMITTED,,2012-01-11 19:38:42,2012-01-11 19:38:42
199998,A_SUBMITTED,,2012-01-11 19:38:42,2012-01-11 19:38:42
200001,A_CANCELLED,,2012-01-12 12:33:26,2012-01-12 12:33:26
200001,A_PARTLYSUBMITTED,,2012-01-11 19:45:56,2012-01-11 19:45:56
200001,A_PREACCEPTED,,2012-01-11 19:46:29,2012-01-11 19:46:29
200001,A_SUBMITTED,,2012-01-11 19:45:56,2012-01-11 19:45:56
200001,W_Completeren aanvraag,10910,2012-01-12 11:53:57,2012-01-12 12:16:04
200001,W_Completeren aanvraag,10914,2012-01-12 12:21:23,2012-01-12 12:33:28
200004,A_ACCEPTED,,2012-01-11 19:51:47,2012-01-11 19:51:47
200004,A_ACTIVATED,,2012-01-27 08:16:15,2012-01-27 08:16:15
200004,A_APPROVED,,2012-01-27 08:16:15,2012-01-27 08:16:15
200004,A_FINALIZED,,2012-01-11 20:04:57,2012-01-11 20:04:57
200004,A_PARTLYSUBMITTED,,2012-01-11 19:48:00,2012-01-11 19:48:00
200004,A_PREACCEPTED,,2012-01-11 19:50:29,2012-01-11 19:50:29
200004,A_REGISTERED,,2012-01-27 08:16:15,2012-01-27 08:16:15
200004,A_SUBMITTED,,2012-01-11 19:48:00,2012-01-11 19:48:00
200004,O_ACCEPTED,,2012-01-27 08:16:15,2012-01-27 08:16:15
200004,O_CREATED,,2012-01-11 20:05:03,2012-01-11 20:05:03
200004,O_SELECTED,,2012-01-11 20:04:57,2012-01-11 20:04:57
200004,O_SENT,,2012-01-11 20:05:03,2012-01-11 20:05:03
200004,O_SENT_BACK,,2012-01-23 11:12:43,2012-01-23 11:12:43
200004,W_Afhandelen leads,10939,2012-01-11 19:49:05,2012-01-11 19:50:29
200004,W_Completeren aanvraag,10939,2012-01-11 19:50:49,2012-01-11 20:05:05
200004,W_Nabellen offertes,11189,2012-01-18 14:50:32,2012-01-18 14:52:36
200004,W_Nabellen offertes,10889,2012-01-18 19:15:06,2012-01-18 19:15:16
200004,W_Nabellen offertes,11201,2012-01-18 19:15:55,2012-01-18 19:16:02
200004,W_Nabellen offertes,11119,2012-01-18 19:16:51,2012-01-18 19:16:57
200004,W_Nabellen offertes,11119,2012-01-18 19:33:03,2012-01-18 19:53:59
200004,W_Nabellen offertes,11259,2012-01-23 11:12:27,2012-01-23 11:12:44
200004,W_Valideren aanvraag,10972,2012-01-24 14:38:20,2012-01-24 14:38:39
200004,W_Valideren aanvraag,10629,2012-01-27 08:06:11,2012-01-27 08:16:23
200007,A_DECLINED,,2012-01-11 19:51:37,2012-01-11 19:51:37
200007,A_PARTLYSUBMITTED,,2012-01-11 19:51:01,2012-01-11 19:51:01
200007,A_SUBMITTED,,2012-01-11 19:51:01,2012-01-11 19:51:01
200010,A_ACCEPTED,,2012-01-12 14:40:59,2012-01-12 14:40:59
200010,A_CANCELLED,,2012-02-12 09:15:48,2012-02-12 09:15:48
200010,A_FINALIZED,,2012-01-12 14:41:53,2012-01-12 14:41:53
200010,A_PARTLYSUBMITTED,,2012-01-11 20:18:20,2012-01-11 20:18:20
200010,A_PREACCEPTED,,2012-01-11 20:23:14,2012-01-11 20:23:14
200010,A_SUBMITTED,,2012-01-11 20:18:19,2012-01-11 20:18:19
200010,O_CANCELLED,,2012-02-12 09:15:48,2012-02-12 09:15:48
200010,O_CREATED,,2012-01-12 14:41:54,2012-01-12 14:41:54
200010,O_SELECTED,,2012-01-12 14:41:53,2012-01-12 14:41:53
200010,O_SENT,,2012-01-12 14:41:54,2012-01-12 14:41:54
200010,W_Afhandelen leads,10910,2012-01-11 20:22:58,2012-01-11 20:23:15
200010,W_Completeren aanvraag,11169,2012-01-12 14:27:53,2012-01-12 14:41:55
200010,W_Nabellen offertes,,2012-01-19 12:48:35,2012-01-19 12:48:43
200010,W_Nabellen offertes,10913,2012-01-19 15:06:58,2012-01-19 15:10:52
200010,W_Nabellen offertes,,2012-02-12 09:15:48,2012-02-12 09:15:48
200013,A_DECLINED,,2012-01-11 20:23:15,2012-01-11 20:23:15
200013,A_PARTLYSUBMITTED,,2012-01-11 20:22:42,2012-01-11 20:22:42
200013,A_SUBMITTED,,2012-01-11 20:22:41,2012-01-11 20:22:41
200016,A_DECLINED,,2012-01-11 20:24:16,2012-01-11 20:24:16
