Case,Activity,Timestamp,Complete Timestamp,Resource
397.0,Risk Assessment,2025-01-06 22:44:19,2025-01-06 23:41:02,risk analyst 1
397.0,Approval Decision,06/01/2025 23:46:09,2025-01-07 00:16:52,
397.0,Loan Agreement Preparation,2025-01-07 00:23:18,2025-01-07 01:13:25,Legal Advisor 1
397.0,Loan Disburesment,2025-01-08 10:27:47,2025-01-07 01:23:16,Bank Teller 1
397.0,Case Closure,2025-01-07 01:35:55,2025-01-07 01:23:58,Loan Officer 1
84754.0,Application Receipt,06/01/2025 21:04:32,2025-01-06 21:20:10,Risk Analyst 1
84754.0,Document Verification,2025-01-06 21:27:00,2025-01-06 21:55:05,Clerk 1
84754.0,Credit Check,09/01/2025 04:25:03,2025-01-06 23:13:37,Credit Analyst 1
,Rish Assessment,2025-01-07 00:03:51,2025-01-06 23:23:36,Risk Analyst 1
84754.0,Approval Decision,,2025-01-07 00:28:07,
84754.0,Rejection Notification,2025-01-07 00:28:12,2025-01-07 00:36:30,Clerk1
84754.0,Case Closure,2025-01-07 00:44:20,2025-01-07 00:59:39,Loan Officer 1
399.0,Aplication Receipt,,2025-01-06 21:32:55,
399.0,Document Verification,2025-01-06 22:12:13,2025-01-06 21:40:32,Credit Analyst 1
399.0,Tax Assessment,2025-01-06 22:13:42,2025-01-06 22:56:49,CreditAnalyst1
399.0,Rish Assessment,2025-01-06 23:04:19,2025-01-06 23:48:37,risk analyst 1
,Approval Decision,,2025-01-06 23:53:22,Risk Analyst 1
,Loan Agreement Preparation,2025-01-07 00:15:27,2025-01-07 00:58:43,Legal Advisor 1
399.0,Loan Disbursement,2025-01-08 07:08:38,2025-01-07 01:17:20,Bank Teller 1
399.0,Case Closure,2025-01-07 01:20:28,2025-01-07 01:31:45,Loan Officer 1
400.0,Application Receipt,06/01/2025 21:48:03,,loan officer 1
400.0,Document Verification,2025-01-06 22:01:56,2025-01-06 22:35:06,Clerk 1
,Credit Check,2025-01-08 12:56:21,2025-01-06 23:50:46,
400.0,Risk Assessment,2025-01-06 23:50:52,2025-01-07 00:48:10,RiskAnalyst1
400.0,Approval Decision,2025-01-07 00:56:16,2025-01-07 01:24:02,manager 1
400.0,Loan Disbusement,2025-01-07 16:02:03,2025-01-07 02:25:05,Bank Teller 1
400.0,Case Closure,2025-01-07 02:30:28,2025-01-07 02:43:26,Loan Officer 1
,Application Reciept,2025-01-06 21:58:31,2025-01-06 22:19:08,Loan Officer 1
401.0,Document Verification,,2025-01-06 23:08:41,
,Credit Check,,,Credit Analyst 1
401.0,Risk Assessment,07-01-2025 00:00,2025-01-07 00:32:18,
401.0,Approval Decision,2025-01-07 00:42:06,2025-01-07 01:08:48,Manager 1
401.0,Rejection Notification,07.01.2025 01:14,2025-01-07 01:27:01,Clerk 1
401.0,Case Closre,2025-01-07 01:28:54,2025-01-07 01:41:55,Loan Officer 1
66932.0,Applicaton Receipt,2025-01-06 22:26:24,2025-01-06 22:44:41,Loan Officer 1
,Document Verification,2025-01-06 22:50:13,,Clerk 1
66932.0,Credit Chek,2025-01-06 23:37:05,2025-01-07 00:30:45,Credit Analyst 1
66932.0,Risk Assesment,2025-01-07 00:32:37,2025-01-07 01:35:53,Risk Analyst 1
,Collateral Evaluaton,2025-01-07 03:30:26,2025-01-07 01:38:43,Appraiser 1
66932.0,Approval Decisoin,2025-01-07 03:32:46,2025-01-07 03:56:32,Appraiser 1
66932.0,Loan Agreement Preparation,2025-01-07 03:57:07,2025-01-07 04:38:54,
66932.0,Loan Disbursement,2025-01-10 02:02:11,2025-01-07 05:08:46,Bank Teller 1
66932.0,Case Closure,2025-01-07 05:12:52,2025-01-07 05:28:07,
403.0,Aplication Receipt,2025-01-06 22:38:37,2025-01-06 23:02:40,Loan Officer 1
403.0,Document Verification,2025/01/06 23:11:20,2025-01-06 23:49:40,Clerk1
403.0,Credit Check,2025-01-08 10:06:17,2025-01-07 00:44:29,Credit Analyst 1
403.0,Approval Decision,2025-01-07 01:46:33,2025-01-07 02:00:16,Manager 1
,Loan Agreement Preparation,2025-01-07 02:06:09,,Legal Advisor 1
403.0,Loan Disbursement,08/01/2025 18:56:38,2025-01-07 03:00:13,BankTeller1
,Case Closure,2025-01-07 03:00:18,2025-01-07 03:08:05,Loan Officer 1
404.0,Application Receipt,06-01-2025 22:49,2025-01-06 22:56:14,Loan Officer 1
404.0,Document Verification,2025-01-06 23:05:02,,
404.0,Credit Chek,2025-01-07 00:09:22,2025-01-06 23:36:47,
404.0,Risk Assessmnt,,2025-01-07 00:44:43,Appraiser 1
404.0,Approval Decision,2025-01-07 00:53:32,2025-01-07 01:09:34,Manager 1
404.0,Rejection Notification,2025-01-07 01:27:57,2025-01-07 01:16:41,clerk 1
404.0,Case Closure,07.01.2025 01:30,,Loan Officer 1
,Application Receipt,2025-01-06 23:04:53,2025-01-06 23:15:08,Loan Officer 1
55648.0,Credit Check,,2025-01-07 00:45:39,Credit Analyst 1
55648.0,Risk Assesment,2025-01-07 00:49:35,2025-01-07 01:36:34,Risk Analyst 1
55648.0,Approval Decision,2025-01-07 02:08:47,2025-01-07 01:45:16,Manager 1
55648.0,Rejection Notification,,,Clerk 1
55648.0,Case Closure,2025-01-07 02:28:57,2025-01-07 02:37:09,Loan Officer 1
65859.0,Application Receipt,2025-01-06 23:29:20,2025-01-06 23:49:24,Loan Officer 1
65859.0,Document Verification,2025-01-06 23:59:21,2025-01-07 00:28:52,Clerk 1
65859.0,Credit Check,2025-01-07 00:29:38,2025-01-07 01:35:47,
65859.0,Rish Assessment,07-01-2025 01:39,2025-01-07 02:29:31,Risk Analyst 1
65859.0,Collateral Evaluation,2025-01-07 02:34:02,,Appraiser 1
65859.0,Approval Decisoin,2025-01-07 04:08:15,,Manager 1
65859.0,Loan Agreement Preparation,2025-01-07 04:41:06,2025-01-07 05:20:25,Legal Advisor 1
65859.0,Loan Disbursement,2025-01-07 05:24:13,,bank teller 1
65859.0,Case Closure,2025-01-07 05:43:52,2025-01-07 05:55:43,Loan Officer 1
407.0,Application Receipt,2025/01/06 23:41:38,2025-01-06 23:53:28,loan officer 1
407.0,Document Verification,07/01/2025 00:00:57,2025-01-07 00:27:57,Clerk 1
407.0,Credit Check,2025-01-09 23:40:19,2025-01-07 01:23:52,Appraiser 1
407.0,Risk Assessment,2025-01-07 01:26:18,2025-01-07 02:11:31,Risk Analyst 1
407.0,Approval Decision,2025-01-07 02:19:44,2025-01-07 02:43:42,Manager 1
407.0,Loan Agreement Preparation,2025-01-07 02:52:07,2025-01-07 03:38:02,Legal Advisor 1
407.0,Loan Disbursement,,,Risk Analyst 1
407.0,Case Closure,2025-01-07 04:02:49,2025-01-07 04:09:54,
,Application Receipt,2025-01-07 00:06:54,2025-01-07 00:21:02,Credit Analyst 1
408.0,Document Verification,2025-01-07 00:24:37,2025-01-07 00:55:04,Clerk 1
408.0,Crdit Check,2025-01-07 01:01:49,2025-01-07 01:54:55,CreditAnalyst1
408.0,Risk Assessment,,2025-01-07 02:30:50,risk analyst 1
408.0,Approval Decision,2025-01-07 02:38:57,2025-01-07 02:53:10,
408.0,Loan Agreement Preparation,2025-01-07 02:59:34,2025-01-07 03:40:06,LEGAL ADVISOR 1
,Loan Disbursement,2025-01-07 03:44:00,2025-01-07 03:53:35,Risk Analyst 1
408.0,Case Closure,2025-01-07 03:56:40,2025-01-07 04:06:56,Credit Analyst 1
409.0,Application Receipt,,,Loan Officer 1
409.0,Document Verification,,2025-01-07 01:26:47,Clerk 1
409.0,Credit Check,2025-01-07 17:35:21,,Credit Analyst 1
409.0,Risk Assessment,2025-01-07 03:22:09,2025-01-07 02:36:52,
409.0,Approval Decision,2025-01-07 03:24:21,,Manager 1
409.0,Loan Agreement Preparation,07-01-2025 04:06,2025-01-07 04:57:00,Legal Advisor 1
409.0,Loan Disbursement,,2025-01-07 05:09:40,Appraiser 1
409.0,Case Closure,,,bank teller 1
410.0,Application Receipt,2025-01-07 00:53:29,2025-01-07 01:09:27,Loan Officer 1
,Document Verification,2025-01-07 22:58:44,2025-01-07 01:48:38,Clerk 1
410.0,Credit Check,,2025-01-07 02:38:29,Manager 1
410.0,Risk Assessment,2025-01-07 03:26:44,2025-01-07 02:42:03,RiskAnalyst1
410.0,Collateral Evaluation,2025-01-07 03:29:54,,APPRAISER 1
410.0,Approval Decision,2025-01-07 05:21:47,2025-01-07 05:44:38,Manager 1
410.0,Loan Agreement Preparation,2025-01-07 05:52:47,,legal advisor 1
410.0,Loan Disbursement,2025-01-07 07:03:58,2025-01-07 06:45:14,Bank Teller 1
410.0,Case Closure,2025-01-08 12:58:22,2025-01-07 07:16:58,Loan Officer 1
,Application Receipt,2025-01-07 01:15:28,2025-01-07 01:20:28,Risk Analyst 1
85511.0,Document Verifcation,,,clerk 1
,Property Survey,,,
85511.0,Risk Assessmnt,,2025-01-07 03:47:15,Risk Analyst 1
85511.0,Approval Decision,2025-01-07 03:54:13,2025-01-07 04:12:11,MANAGER 1
85511.0,Loan Agreement Prepartion,,2025-01-07 04:40:02,Legal Advisor 1
85511.0,Loan Disbursement,,2025-01-07 04:43:21,
85511.0,Case Closure,2025-01-07 05:05:00,2025-01-07 04:59:41,
412.0,Aplication Receipt,2025-01-09 20:24:47,,Loan Officer 1
,Docuemnt Verification,,2025-01-07 01:53:08,
,Credit Check,2025-01-07 02:40:54,2025-01-07 02:21:27,
412.0,Approval Decision,2025-01-07 03:13:48,2025-01-07 03:42:55,Manager 1
412.0,Loan Agreement Preparation,2025-01-07 03:50:18,2025-01-07 04:30:06,
412.0,Loan Disbursement,2025-01-07 04:37:41,2025-01-07 04:56:24,
412.0,Case Closure,2025-01-07 05:00:08,2025-01-07 05:09:25,Loan Officer 1
413.0,Application Receipt,,,Manager 1
413.0,Document Verification,2025-01-07 02:17:23,2025-01-07 02:42:23,Credit Analyst 1
413.0,Credit Check,2025-01-07 03:35:11,2025-01-07 02:49:46,CreditAnalyst1
413.0,Risk Assessment,2025-01-07 03:41:37,,
413.0,Collateral Evaluation,,2025-01-07 05:11:41,Appraiser 1
413.0,Approval Decision,2025-01-07 05:18:10,2025-01-07 05:41:00,
413.0,Loan Agreement Prepartion,2025-01-07 05:43:53,,Legal Advisor 1
,Loan Disbursement,07/01/2025 06:51:21,,
413.0,Case Closre,2025-01-07 07:15:13,2025-01-07 07:20:13,Loan Officer 1
,Application Receipt,,2025-01-07 02:15:58,Clerk 1
414.0,Document Verification,07.01.2025 02:22,2025-01-07 02:46:52,Clerk 1
414.0,Risk Assessment,07/01/2025 04:31:07,2025-01-07 03:48:31,
414.0,Approval Decision,2025-01-07 04:33:03,,Manager 1
414.0,Rejection Notifcation,2025-01-07 05:02:43,,Clerk 1
414.0,Caes Closure,2025-01-07 05:14:55,2025-01-07 05:26:30,LoanOfficer1
,Application Receipt,,2025-01-07 02:50:24,
415.0,Document Verification,07/01/2025 02:53:31,2025-01-07 03:29:34,Clerk 1
415.0,Credit Check,2025-01-07 03:36:47,2025-01-07 04:27:02,Legal Advisor 1
415.0,Rish Assessment,2025-01-07 04:29:31,2025-01-07 05:15:45,Risk Analyst 1
,Approvel Decision,2025-01-07 23:41:31,,
415.0,Loan Agreement Preparation,2025-01-07 05:38:14,2025-01-07 06:27:46,Legal Advisor 1
,Loan Disbursement,2025-01-07 06:35:35,2025-01-07 07:07:20,
415.0,Caes Closure,2025-01-07 07:11:19,2025-01-07 07:25:12,Loan Officer 1
,Application Receipt,07.01.2025 03:04,2025-01-07 02:48:33,Loan Officer 1
416.0,Document Verification,2025-01-07 03:11:58,2025-01-07 03:27:12,
416.0,Credit Check,2025-01-07 03:27:24,2025-01-07 04:00:05,
416.0,Risk Assessment,,,Clerk 1
416.0,Aproval Decision,,2025-01-07 05:10:12,Manager 1
,Rejection Notification,,2025-01-07 05:39:36,Clerk 1
416.0,Case Closure,2025-01-09 01:38:08,2025-01-07 05:58:00,Risk Analyst 1
417.0,Document Verification,2025-01-07 03:31:22,2025-01-07 04:04:17,Clerk 1
,Credit Check,2025-01-07 04:04:25,2025-01-07 05:00:51,Legal Advisor 1
417.0,Rish Assessment,2025-01-07 05:05:51,,Clerk 1
,Colleteral Evaluation,2025-01-07 05:53:19,,Credit Analyst 1
417.0,Approval Decision,2025-01-07 07:09:44,2025-01-07 07:40:26,
417.0,Loan Agreement Preparation,2025-01-07 07:45:20,2025-01-07 08:28:33,Legal Advisor 1
417.0,Loan Disbursement,2025-01-07 08:34:58,,manager 1
,Case Closure,2025-01-07 08:50:59,,Loan Officer 1
57297.0,Application Receipt,2025-01-07 03:28:22,2025-01-07 03:40:33,Loan Officer 1
57297.0,Document Verifcation,07/01/2025 03:49:40,2025-01-07 04:22:04,Risk Analyst 1
57297.0,Credit Check,09.01.2025 21:37,,Loan Officer 1
57297.0,Risk Assessmnt,,2025-01-07 05:51:36,
,Approval Decision,2025-01-07 05:58:34,2025-01-07 06:15:34,Manager 1
57297.0,Loan Agreement Preparation,2025/01/07 06:22:56,2025-01-07 06:49:22,LegalAdvisor1
57297.0,Loan Disbursement,2025-01-07 06:51:47,2025-01-07 07:20:44,BANK TELLER 1
57297.0,Case Closure,,2025-01-07 07:38:13,Loan Officer 1
,Application Receipt,2025-01-07 03:52:19,2025-01-07 04:01:30,Loan Officer 1
32098.0,Document Verification,2025-01-07 04:04:03,2025-01-07 04:37:23,Clerk 1
32098.0,Credit Check,2025-01-07 04:43:25,2025-01-07 05:55:24,
32098.0,Risk Assessment,2025-01-07 05:55:31,,Risk Analyst 1
32098.0,Approval Decision,2025-01-07 06:37:30,,Manager 1
32098.0,Loan Agreemnt Preparation,2025-01-07 06:58:14,2025-01-07 07:25:40,Legal Advisor 1
32098.0,Loan Disbursement,,2025-01-07 07:56:26,Bank Teller 1
32098.0,Case Closure,07.01.2025 07:58,2025-01-07 08:06:13,Loan Officer 1
420.0,Application Receipt,07.01.2025 04:18,2025-01-07 04:39:39,Loan Officer 1
420.0,Document Verification,2025-01-07 04:43:29,2025-01-07 05:11:07,Clerk 1
420.0,Credit Check,2025-01-07 05:14:12,2025-01-07 05:43:21,Credit Analyst 1
,Risk Assessment,2025-01-07 05:50:38,,Risk Analyst 1
,Collateral Evaluation,08/01/2025 12:53:08,2025-01-07 07:49:35,Appraiser1
420.0,Aproval Decision,07-01-2025 07:53,2025-01-07 08:10:11,Bank Teller 1
420.0,Loan Agreement Preparation,2025-01-07 08:11:37,2025-01-07 08:56:26,Legal Advisor 1
420.0,Loan Disbursmnt,2025-01-07 09:00:25,2025-01-07 09:08:53,Risk Analyst 1
420.0,Case Closure,2025-01-07 09:11:58,,loan officer 1
421.0,Application Receipt,,2025-01-07 04:44:43,LOAN OFFICER 1
421.0,Document Verification,2025-01-09 07:30:07,2025-01-07 05:20:44,Clerk 1
,Credut Check,2025-01-07 05:24:29,2025-01-07 06:07:11,Credit Analyst 1
421.0,Risk Assessment,2025-01-07 06:14:14,2025-01-07 06:56:16,Risk Analyst 1
421.0,Approval Decision,2025-01-07 07:05:45,2025-01-07 07:34:21,Manager 1
421.0,Loan Agreement Preparation,07/01/2025 07:38:51,2025-01-07 08:26:22,
421.0,Loan Disbursement,,,Bank Teller 1
421.0,Case Cloasure,,2025-01-07 08:55:59,Loan Officer 1
,Background Check,07/01/2025 04:48:29,2025-01-07 05:00:24,Loan Officer 1
422.0,Document Verification,,,
422.0,Credit Check,2025-01-07 05:46:12,,
422.0,Risk Assessment,2025-01-07 06:47:37,2025-01-07 07:20:21,Risk Analyst 1
422.0,Approvel Decision,,2025-01-07 07:56:48,Loan Officer 1
422.0,Loan Agreement Prepartion,2025-01-08 09:13:17,2025-01-07 08:51:23,
,Loan Disbursement,07.01.2025 08:58,2025-01-07 09:19:57,Bank Teller 1
422.0,Case Closure,,2025-01-07 09:25:01,Loan Officer 1
100513.0,Insurance Verification,2025-01-07 05:08:56,2025-01-07 05:18:04,Appraiser 1
100513.0,Document Verification,,2025-01-07 05:27:56,Clerk 1
100513.0,Credit Check,2025-01-07 06:26:14,2025-01-07 06:03:59,CreditAnalyst1
100513.0,Risk Assessment,2025-01-07 06:29:36,,Risk Analyst 1
100513.0,Collateral Evaluation,,2025-01-07 08:48:04,
100513.0,Approval Decision,2025-01-07 08:58:03,2025-01-07 09:28:52,Manager 1
,Loan Agrement Preparation,07.01.2025 09:35,2025-01-07 09:58:48,Legal Advisor 1
100513.0,Loan Disbursement,2025-01-08 18:28:27,,Bank Teller 1
,Case Closure,,,
424.0,Application Receipt,,2025-01-07 05:44:44,Loan Officer 1
424.0,Document Verification,2025-01-07 05:50:46,,Clerk 1
424.0,Crdit Check,,,Credit Analyst 1
424.0,Risk Assessmnt,07/01/2025 07:21:21,2025-01-07 08:16:35,RISK ANALYST 1
424.0,Approval Decisoin,07.01.2025 08:20,2025-01-07 08:38:47,
424.0,Rejection Notification,07.01.2025 08:43,2025-01-07 08:50:34,
424.0,Caes Closure,2025-01-07 08:54:42,2025-01-07 09:08:02,LOAN OFFICER 1
425.0,Application Receipt,2025-01-07 05:54:20,,loan officer 1
,Docuemnt Verification,2025-01-07 06:53:07,2025-01-07 06:20:37,
425.0,Credit Check,2025/01/07 06:57:34,2025-01-07 07:37:36,
425.0,Risk Assessment,07-01-2025 07:43,2025-01-07 08:12:31,
425.0,Collateral Evaluation,2025-01-07 08:13:20,2025-01-07 09:59:30,Credit Analyst 1
425.0,Approval Decisoin,,2025-01-07 10:41:23,
425.0,Loan Agreement Preparation,2025-01-07 10:51:15,2025-01-07 11:26:36,Legal Advisor 1
,Loan Disbursmnt,,,Bank Teller 1
425.0,Property Survey,2025-01-07 12:04:51,,Loan Officer 1
,Application Receipt,,2025-01-07 06:25:08,Loan Officer 1
426.0,Document Verification,2025-01-07 06:26:25,2025-01-07 06:48:59,Clerk 1
,Credit Check,2025-01-07 06:56:57,2025-01-07 07:41:16,Credit Analyst 1
426.0,Risk Assessment,2025-01-07 07:46:45,2025-01-07 08:40:56,Appraiser 1
426.0,Approval Decision,2025-01-07 08:49:41,2025-01-07 09:17:54,Manager 1
426.0,Loan Agreemnt Preparation,,2025-01-07 10:13:31,Loan Officer 1
,Loan Disbursement,2025-01-07 10:20:09,2025-01-07 10:40:20,Clerk 1
426.0,Case Closure,2025-01-07 10:47:52,,Loan Officer 1
24505.0,Application Receipt,2025-01-07 06:18:59,2025-01-07 06:38:54,
24505.0,Document Verification,2025-01-07 06:47:55,,Clerk 1
24505.0,Credit Check,07/01/2025 07:41:08,,
24505.0,Rish Assessment,2025-01-07 08:37:37,2025-01-07 09:25:12,Risk Analyst 1
,Approval Decision,2025-01-07 10:01:29,,
,Rejection Notification,2025-01-07 10:06:50,,
24505.0,Case Closure,07-01-2025 10:25,2025-01-07 10:39:06,
428.0,Applicaton Receipt,2025-01-07 06:47:37,2025-01-07 07:05:55,
428.0,Document Varification,2025-01-07 07:12:21,2025-01-07 07:33:15,Clerk 1
428.0,Credut Check,07-01-2025 07:40,2025-01-07 08:43:56,
428.0,Risk Assessment,2025-01-07 08:47:45,2025-01-07 09:19:41,risk analyst 1
,Approval Decision,07/01/2025 09:28:15,,bank teller 1
428.0,Loan Agreement Preparation,2025-01-07 23:22:15,2025-01-07 10:41:09,Legal Advisor 1
428.0,Loan Disbusement,,2025-01-07 11:04:28,Bank Teller 1
,Case Closure,2025/01/07 11:05:22,2025-01-07 11:14:57,Risk Analyst 1
,Application Reciept,2025-01-07 06:59:56,2025-01-07 07:05:32,LOAN OFFICER 1
429.0,Document Verification,07/01/2025 07:15:05,2025-01-07 07:44:40,Appraiser 1
429.0,Credit Check,2025-01-07 07:45:17,2025-01-07 08:34:58,credit analyst 1
429.0,Risk Assessment,,2025-01-07 09:36:20,
429.0,Approval Decision,2025-01-07 09:39:32,,Manager 1
,Property Survey,2025-01-07 09:54:26,2025-01-07 10:02:08,Clerk 1
40039.0,Application Receipt,,2025-01-07 07:14:23,Loan Officer 1
40039.0,Document Verification,2025-01-07 07:36:38,2025-01-07 08:07:44,Clerk 1
40039.0,Credit Check,,2025-01-07 08:52:52,CreditAnalyst1
,Risk Assessment,2025-01-07 09:38:54,2025-01-07 08:58:53,
40039.0,Approval Decision,,,Manager 1
40039.0,Loan Agreement Preparation,2025-01-07 10:06:55,2025-01-07 10:36:25,Legal Advisor 1
40039.0,Loan Disbursement,2025-01-09 06:22:36,,
40039.0,Case Closure,2025-01-07 10:58:08,2025-01-07 11:16:39,Credit Analyst 1
49921.0,Applicaton Receipt,,2025-01-07 07:47:16,Loan Officer 1
49921.0,Document Verification,2025-01-07 07:51:02,2025-01-07 08:21:26,Clerk 1
49921.0,Credit Check,2025-01-07 08:31:14,2025-01-07 09:10:00,Legal Advisor 1
49921.0,Risk Assesment,,2025-01-07 10:08:22,Manager1
49921.0,Aproval Decision,2025-01-07 10:44:09,,MANAGER 1
49921.0,Rejection Notification,07-01-2025 10:44,,Clerk 1
49921.0,Case Cloasure,2025-01-07 10:59:00,2025-01-07 11:10:30,Legal Advisor 1
432.0,Application Receipt,2025-01-07 08:08:12,2025-01-07 08:27:22,Loan Officer 1
432.0,Document Verifcation,2025-01-07 08:37:17,2025-01-07 09:00:21,Clerk 1
432.0,Crdit Check,,,Credit Analyst 1
,Risk Assessment,2025-01-07 10:03:48,2025-01-07 10:44:17,Risk Analyst 1
432.0,Property Survey,,2025-01-07 10:49:34,Manager 1
432.0,Rejection Notification,07/01/2025 11:11:25,2025-01-07 11:20:46,Clerk 1
432.0,Case Closure,2025-01-08 10:50:10,,Loan Officer 1
433.0,Applicaton Receipt,,2025-01-07 08:38:27,Loan Officer 1
433.0,Credit Chek,07-01-2025 09:05,2025-01-07 09:58:50,credit analyst 1
433.0,Risk Assessment,2025-01-07 10:05:48,,Risk Analyst 1
433.0,Approval Decisoin,,2025-01-07 10:53:22,Loan Officer 1
433.0,Loan Agreement Prepartion,07-01-2025 11:28,,Legal Advisor 1
433.0,Loan Disbursement,2025-01-07 12:54:22,2025-01-07 12:26:20,
433.0,Case Closure,2025-01-10 04:39:59,2025-01-07 13:10:24,Loan Officer 1
,Aplication Receipt,2025-01-07 08:50:35,2025-01-07 08:58:42,Clerk 1
434.0,Document Verifcation,2025-01-07 09:07:57,2025-01-07 09:44:45,Clerk 1
,Credut Check,2025-01-07 09:45:42,2025-01-07 10:43:10,
434.0,Insurance Verification,2025-01-07 10:43:41,2025-01-07 11:22:40,Risk Analyst 1
434.0,Collateral Evaluation,2025-01-07 11:32:28,,Appraiser 1
434.0,Approval Decision,07-01-2025 12:56,2025-01-07 13:14:54,Manager 1
434.0,Rejection Notification,2025-01-08 01:21:20,2025-01-07 13:30:31,CLERK 1
434.0,Case Closure,2025-01-07 13:32:55,2025-01-07 13:43:22,Loan Officer 1
,Application Receipt,2025-01-09 10:03:34,2025-01-07 09:25:00,Loan Officer 1
435.0,Document Verification,2025-01-07 09:32:57,,
435.0,Credit Check,,,CreditAnalyst1
435.0,Risk Assessment,2025-01-07 11:18:51,2025-01-07 11:39:09,Credit Analyst 1
435.0,Approval Decision,07/01/2025 12:03:37,2025-01-07 11:41:54,Manager 1
435.0,Loan Agreement Preparation,2025-01-07 12:04:49,2025-01-07 12:41:58,Bank Teller 1
435.0,Loan Disburesment,2025-01-08 13:06:00,,BankTeller1
435.0,Case Closure,2025-01-07 13:00:29,2025-01-07 13:10:47,Loan Officer 1
436.0,Application Receipt,2025-01-07 09:35:48,2025-01-07 09:50:36,Loan Officer 1
436.0,Document Verification,2025-01-07 10:08:11,,credit analyst 1
436.0,Insurance Verification,07.01.2025 10:13,2025-01-07 10:55:09,Credit Analyst 1
436.0,Risk Assessment,,,RISK ANALYST 1
436.0,Approval Decision,2025-01-07 11:33:27,2025-01-07 12:10:34,Manager 1
436.0,Loan Agreement Preparation,07.01.2025 12:18,2025-01-07 13:12:01,
436.0,Loan Disbursement,,2025-01-07 13:34:15,
436.0,Case Closure,2025-01-07 13:39:48,2025-01-07 13:49:15,Loan Officer 1
437.0,Application Receipt,2025-01-07 10:11:36,2025-01-07 10:02:03,Loan Officer 1
437.0,Document Verification,07/01/2025 10:43:04,2025-01-07 10:19:30,
,Credit Check,07-01-2025 10:44,2025-01-07 11:34:54,
437.0,Risk Assessment,2025-01-07 11:43:53,2025-01-07 11:57:55,
437.0,Approval Decision,07.01.2025 11:59,2025-01-07 12:21:39,Clerk 1
,Loan Agreement Preparation,,2025-01-07 12:27:12,Legal Advisor 1
,Loan Disbursement,2025-01-08 16:00:06,,Bank Teller 1
437.0,Caes Closure,2025-01-07 13:51:34,2025-01-07 13:40:28,Loan Officer 1
438.0,Application Reciept,2025-01-07 10:23:18,2025-01-07 10:43:01,
438.0,Document Verification,2025-01-07 10:46:39,2025-01-07 11:15:27,Credit Analyst 1
438.0,Credit Check,2025-01-07 11:20:54,2025-01-07 11:45:17,Loan Officer 1
438.0,Risk Assessment,07/01/2025 11:45:17,2025-01-07 12:36:30,Risk Analyst 1
438.0,Approval Decision,2025-01-07 13:11:21,2025-01-07 12:39:30,
,Loan Agreement Preparation,,,Legal Advisor 1
,Loan Disbursement,2025-01-07 14:06:45,2025-01-07 14:20:35,Bank Teller 1
438.0,Case Closure,2025-01-07 14:27:32,2025-01-07 14:38:52,
439.0,Application Receipt,2025-01-07 10:53:01,,
439.0,Document Varification,2025-01-07 11:16:40,,Clerk 1
439.0,Crdit Check,2025/01/07 11:52:35,2025-01-07 12:46:25,Credit Analyst 1
439.0,Risk Assessment,2025-01-07 12:54:45,2025-01-07 13:42:33,Risk Analyst 1
439.0,Approvel Decision,2025-01-07 13:52:08,2025-01-07 14:13:47,
439.0,Loan Agreement Preparation,07-01-2025 14:17,,Clerk1
,Loan Disbursmnt,2025-01-07 14:59:29,2025-01-07 15:18:04,
439.0,Case Closure,2025-01-07 15:20:37,2025-01-07 15:29:48,Manager1
440.0,Property Survey,2025-01-07 11:21:05,,Loan Officer 1
,Docuemnt Verification,,,
440.0,Credit Check,2025-01-07 13:34:19,2025-01-07 12:26:42,Credit Analyst 1
440.0,Rish Assessment,2025-01-07 13:44:16,2025-01-07 14:31:14,Risk Analyst 1
440.0,Approval Decision,2025-01-07 14:38:12,,
440.0,Loan Agreement Preparation,2025/01/09 22:19:21,2025-01-07 16:05:51,Legal Advisor 1
,Loan Disbursement,,,Manager 1
440.0,Case Closure,2025-01-07 16:31:28,2025-01-07 16:39:33,Credit Analyst 1
,Application Receipt,07-01-2025 11:39,2025-01-07 11:56:35,Legal Advisor 1
441.0,Document Varification,2025/01/07 11:57:41,2025-01-07 12:29:37,Clerk 1
441.0,Credit Check,,,Credit Analyst 1
,Risk Assessment,,2025-01-07 14:30:12,
441.0,Collateral Evaluation,2025-01-07 14:33:32,2025-01-07 15:57:40,Appraiser 1
,Approval Decision,2025-01-07 15:59:55,2025-01-07 16:36:53,Manager 1
441.0,Loan Agreement Preparation,2025-01-07 17:03:07,2025-01-07 16:36:59,Legal Advisor 1
441.0,Loan Disbusement,2025-01-07 17:06:54,2025-01-07 17:36:05,Bank Teller 1
441.0,Case Closure,07/01/2025 17:37:08,2025-01-07 17:48:48,LoanOfficer1
57982.0,Application Receipt,2025/01/07 11:55:54,2025-01-07 12:09:46,Bank Teller 1
,Document Verification,2025-01-07 12:15:04,2025-01-07 12:40:09,Loan Officer 1
57982.0,Credit Check,09-01-2025 22:59,2025-01-07 13:12:48,Manager 1
57982.0,Risk Assessmnt,09.01.2025 20:46,2025-01-07 14:03:44,Risk Analyst 1
57982.0,Approvel Decision,07/01/2025 14:13:12,,Manager 1
57982.0,Loan Agreement Preparation,2025-01-07 14:39:53,2025-01-07 15:15:37,Legal Advisor 1
57982.0,Loan Disbursement,2025-01-07 15:52:06,2025-01-07 15:25:18,Bank Teller 1
